Pavarde        Vardas         vidurkis            mediana             
Vardas6282     Pavarde6282    5.2                 5.4                 
Vardas2883     Pavarde2883    5.2                 5.8                 
Vardas9418     Pavarde9418    5.2                 5.4                 
Vardas3085     Pavarde3085    5.2                 5                   
Vardas6422     Pavarde6422    5.2                 5.4                 
Vardas5005     Pavarde5005    5.2                 4.6                 
Vardas2930     Pavarde2930    5.2                 4.6                 
Vardas3014     Pavarde3014    5.2                 5.4                 
Vardas5280     Pavarde5280    5.2                 5                   
Vardas4613     Pavarde4613    5.2                 5.8                 
Vardas7417     Pavarde7417    5.2                 5.4                 
Vardas5494     Pavarde5494    5.2                 5                   
Vardas4632     Pavarde4632    5.2                 5.4                 
Vardas1316     Pavarde1316    5.2                 5.8                 
Vardas6586     Pavarde6586    5.2                 5.4                 
Vardas1207     Pavarde1207    5.2                 5                   
Vardas1171     Pavarde1171    5.2                 5                   
Vardas4731     Pavarde4731    5.2                 4.6                 
Vardas6584     Pavarde6584    5.2                 5                   
Vardas7724     Pavarde7724    5.2                 5                   
Vardas828      Pavarde828     5.2                 5                   
Vardas4861     Pavarde4861    5.2                 5.4                 
Vardas1589     Pavarde1589    5.2                 4.6                 
Vardas5480     Pavarde5480    5.2                 5.8                 
Vardas5523     Pavarde5523    5.2                 5                   
Vardas4879     Pavarde4879    5.2                 5.4                 
Vardas7968     Pavarde7968    5.2                 5                   
Vardas646      Pavarde646     5.2                 5                   
Vardas625      Pavarde625     5.2                 5                   
Vardas548      Pavarde548     5.2                 5.4                 
Vardas5045     Pavarde5045    5.2                 5.8                 
Vardas8069     Pavarde8069    5.2                 5                   
Vardas8419     Pavarde8419    5.2                 5.4                 
Vardas8446     Pavarde8446    5.2                 5                   
Vardas8449     Pavarde8449    5.2                 5.4                 
Vardas1947     Pavarde1947    5.2                 5.4                 
Vardas257      Pavarde257     5.2                 5.4                 
Vardas8598     Pavarde8598    5.2                 4.6                 
Vardas8647     Pavarde8647    5.2                 5                   
Vardas2457     Pavarde2457    5.2                 5                   
Vardas3254     Pavarde3254    5.2                 5                   
Vardas6967     Pavarde6967    5.1                 4.8                 
Vardas5321     Pavarde5321    5.1                 6                   
Vardas391      Pavarde391     5.1                 5.2                 
Vardas7198     Pavarde7198    5.1                 5.2                 
Vardas5061     Pavarde5061    5.1                 4.8                 
Vardas6332     Pavarde6332    5.1                 5.6                 
Vardas2875     Pavarde2875    5.1                 5.2                 
Vardas8571     Pavarde8571    5.1                 5.6                 
Vardas336      Pavarde336     5.1                 5.6                 
Vardas4201     Pavarde4201    5.1                 5.6                 
Vardas6056     Pavarde6056    5.1                 5.2                 
Vardas5184     Pavarde5184    5.1                 4.8                 
Vardas6801     Pavarde6801    5.1                 5.6                 
Vardas2770     Pavarde2770    5.1                 5.2                 
Vardas307      Pavarde307     5.1                 5.6                 
Vardas3343     Pavarde3343    5.1                 4.8                 
Vardas5451     Pavarde5451    5.1                 4.8                 
Vardas8264     Pavarde8264    5.1                 5.6                 
Vardas6119     Pavarde6119    5.1                 5.2                 
Vardas9601     Pavarde9601    5.1                 4.8                 
Vardas9363     Pavarde9363    5.1                 5.2                 
Vardas949      Pavarde949     5.1                 5.2                 
Vardas2574     Pavarde2574    5.1                 6                   
Vardas2908     Pavarde2908    5.1                 5.6                 
Vardas9955     Pavarde9955    5.1                 5.2                 
Vardas4526     Pavarde4526    5.1                 4.8                 
Vardas3999     Pavarde3999    5.1                 5.2                 
Vardas9933     Pavarde9933    5.1                 5.2                 
Vardas3077     Pavarde3077    5.1                 4.8                 
Vardas2722     Pavarde2722    5.1                 5.6                 
Vardas5357     Pavarde5357    5.1                 5.2                 
Vardas3231     Pavarde3231    5.1                 5.2                 
Vardas5786     Pavarde5786    5.1                 4.8                 
Vardas5035     Pavarde5035    5.1                 5.2                 
Vardas3656     Pavarde3656    5.1                 5.6                 
